193.0	DMN	-5.944035346097202	-40.90574374079529	23.24153166421208
194.0	DMN	-10.089581304771178	-69.74683544303798	31.47809152872444
195.0	DMN	-5.307445671535447	-60.279657997862486	29.78126113288208
196.0	DMN	-7.34735279564572	-44.27956457199407	32.04750123701138
197.0	DMN	-3.920758928571429	-33.67075892857143	37.668526785714285
198.0	DMN	-2.7121507472384665	-15.414554905782976	37.21767381416504
199.0	DMN	-3.0142857142857142	-68.09159663865546	40.91512605042017
200.0	DMN	-6.770274636510501	-50.91760904684976	42.70145395799677
201.0	VIS	33.70074982958418	-36.58214042263122	-22.8640081799591
202.0	VIS	30.606200997861723	-30.677476835352817	-17.731646471846044
203.0	VIS	35.25174311926605	-53.50495412844037	-17.387522935779817
204.0	VIS	37.14745484400657	-72.83776683087028	-15.432183908045976
205.0	VIS	26.15764640577297	-51.817929503191785	-8.937552039966695
206.0	VIS	23.150307447050785	-73.56547483488954	-10.593942154406742
207.0	VIS	18.211502782931355	-35.919294990723564	-12.457328385899814
208.0	VIS	19.60308110557317	-87.83552333484369	-12.685545990031716
209.0	VIS	50.2420325384444	-64.4036104301315	-9.41653666146646
210.0	VIS	42.22858472998138	-83.56005586592178	-12.319832402234637
211.0	VIS	9.06083650190114	-72.1254752851711	-4.642585551330798
212.0	VIS	12.868183459732755	-57.49512459371614	-3.269050198627663
213.0	VIS	25.09304347826087	-96.46028985507246	-9.9368115942029
214.0	VIS	17.740462427745666	-44.71329479768786	-2.8109826589595377
215.0	VIS	8.427742706022864	-92.02542228288688	-1.7123357788773248
216.0	VIS	48.54151908697363	-65.6948051948052	4.271546635182999
217.0	VIS	14.119218910585817	-46.74922918807811	4.079136690647482
218.0	VIS	35.37884741322856	-88.7973149967256	2.176489849377865
219.0	VIS	9.197900158478603	-73.23177496038035	8.454437400950871
220.0	VIS	21.7873427672956	-59.30345911949686	5.80188679245283
221.0	VIS	23.528740317977984	-98.87199347737464	7.3493681206685695
222.0	VIS	43.68540305010893	-78.74204793028322	10.29760348583878
223.0	VIS	12.840595111583422	-94.05260361317748	18.82066950053135
224.0	VIS	15.8775123246113	-65.82555934774365	18.78422449753508
225.0	VIS	4.99918896999189	-79.9014598540146	23.44363341443633
226.0	VIS	27.059737476560407	-87.08866863112777	20.62148406107688
227.0	VIS	35.6143273635985	-79.23406913785922	24.097459391920037
228.0	VIS	14.43382873319179	-77.49150743099787	33.817409766454354
229.0	VIS	16.226979472140762	-86.80615835777127	36.74516129032258
230.0	VIS	28.93923951391611	-77.83614268914151	36.685221481771855
231.0	ASM	53.07323943661972	2.4481434058898848	-5.583098591549295
232.0	ASM	61.95621118012422	-18.6611801242236	-0.3978260869565217
233.0	ASM	53.358381502890175	-13.910693641618495	5.918208092485549
234.0	ASM	39.8031045751634	-18.524509803921568	4.517156862745098
235.0	ASM	37.82316442605998	-8.173733195449845	13.801447776628748
236.0	ASM	34.62620192307692	-21.370192307692307	14.104567307692308
237.0	ASM	60.23138191955396	-23.800876144962167	10.902429311031462
238.0	ASM	64.4541398116014	-34.29697570649479	10.750123946455131
239.0	ASM	41.07109557109557	-13.033799533799534	18.0967365967366
240.0	ASM	41.38500251635632	-28.92350276799195	18.05133366884751
241.0	ASM	49.70542635658915	-10.18346253229974	12.814814814814817
242.0	ASM	59.00681596884129	0.681110029211295	10.390944498539437
243.0	ASM	48.74464944649446	-21.244280442804428	18.591881918819187
244.0	ASM	61.84169054441261	-11.667621776504298	15.637535816618913
245.0	ASM	60.65950676213206	6.387430389817025	29.57120127287192
246.0	ASM	59.278325779792056	-5.355105305251933	27.28952279392162
247.0	ASM	61.09726443768997	-14.26595744680851	30.448328267477205
248.0	ASM	51.68027545499263	-6.284308903098869	37.51746187899656
249.0	ASM	54.68532110091744	-16.826605504587157	40.38623853211009
250.0	ASM	10.979636363636365	-17.040727272727274	41.325818181818185
251.0	ASM	52.10452961672474	-12.812543554006968	49.1219512195122
252.0	ASM	44.19099890230516	-10.563666300768386	48.46322722283205
253.0	ASM	48.91334355828221	-25.461656441717796	55.88343558282209
254.0	ASM	6.783144246353323	-10.086547811993515	51.30696920583468
255.0	ASM	42.349429912810194	-20.812877263581488	54.23205902079142
256.0	ASM	36.26805778491172	-18.261637239165328	63.29181380417335
257.0	ASM	32.0239651416122	-34.03122730573711	62.94625998547567
258.0	ASM	31.19040166927491	-40.581637976004174	64.05477308294209
259.0	ASM	33.930881420418515	-27.275206087507925	61.0856055802156
260.0	ASM	4.344350156319786	-24.868691380080392	58.3974988834301
261.0	ASM	28.50812407680945	-10.969965534219597	64.78581979320532
262.0	ASM	9.238558909444986	-40.04333008763388	68.10856864654333
263.0	ASM	21.23823823823824	-24.32032032032032	66.13313313313313
264.0	ASM	21.827683615819208	-28.87758945386064	67.56026365348399
265.0	ASM	22.25682182985554	-35.09069020866774	70.4454253611557
266.0	ASM	16.805122494432073	-6.344654788418708	69.24777282850779
267.0	ASM	15.853196930946291	-46.82404092071612	73.88542199488491
268.0	ASM	5.38998127340824	-22.187734082397004	71.6371722846442
269.0	ASM	16.18346957311535	-18.57674841053588	72.75158946412353
270.0	ASM	12.90916955017301	-32.75086505190311	75.64792387543253
271.0	DAN	49.81368167755242	-49.32829150910966	-18.21244413887934
272.0	DAN	59.17025154939847	-55.02223842508203	-2.4021144732045205
273.0	DAN	53.83139316560271	-55.68081111528352	12.38865940668419
274.0	DAN	45.34742755765819	-75.11088113542283	30.731815493790656
275.0	DAN	31.71756075194865	-66.60247592847318	35.372306281522235
276.0	DAN	57.21250941974378	-22.71966842501884	44.211755840241146
277.0	DAN	18.540796963946867	-79.05882352941177	49.94781783681214
278.0	DAN	43.70206819452208	-37.61878144214645	50.006707657909445
279.0	DAN	45.18481459682166	-28.072395526780458	42.90935844614479
280.0	DAN	30.912587412587413	-63.71095571095571	53.07867132867133
281.0	DAN	36.43841950399327	-44.6162253047499	45.41908364859184
282.0	DAN	20.88926401080351	-68.64449696151249	52.8217420661715
283.0	DAN	35.69834945930563	-35.83892999430848	51.22083096186682
284.0	DAN	33.95309990362994	-50.64535817539351	54.14616125923546
285.0	DAN	8.45503355704698	-71.01700223713647	52.51006711409396
286.0	DAN	26.699750312109863	-58.01560549313359	60.692259675405744
287.0	DAN	7.279698149951314	-53.75340798442064	59.74659201557936
288.0	DAN	13.646376811594203	-63.92850241545894	64.71256038647343
289.0	DAN	24.481660899653978	-49.891695501730105	68.29065743944636
290.0	DAN	39.426584234930445	-3.044049459041731	52.77820710973725
291.0	DAN	27.438155136268342	-3.3392033542976938	52.19077568134172
292.0	DAN	24.743912018853106	-2.927729772191673	63.95129615082482
293.0	DAN	48.7702616464582	8.156349712827058	24.858008934269304
294.0	SAL	59.27589592538046	-46.39175257731959	6.838487972508591
295.0	SAL	52.02465753424657	-40.80068493150685	12.498630136986302
296.0	SAL	61.365090403337966	-39.6356050069541	21.986787204450625
297.0	SAL	58.2010889292196	-30.80036297640653	24.32087114337568
298.0	SAL	60.37619245126504	-21.99543757776856	22.58564910825384
299.0	SAL	62.60705394190872	-25.805394190871368	38.04647302904564
300.0	SAL	62.01912467819051	-37.37624126517102	36.9602795145274
301.0	SAL	50.997657165169855	3.4927762592737213	40.63490823896915
302.0	SAL	40.49625385632437	4.756280299691494	-15.339356544733365
303.0	SAL	40.51425855513308	8.301330798479087	-2.8854562737642584
304.0	SAL	40.43058938139309	-10.492937165124207	-4.094982951777886
305.0	SAL	39.078034682080926	-1.2492774566473988	5.773843930635838
306.0	SAL	36.98508746773731	22.562087754516774	4.707484944078004
307.0	SAL	38.25609756097561	6.859349593495935	10.766666666666667
308.0	SAL	49.45487954267048	5.023274806043283	3.615761535320539
309.0	SAL	53.81442495126706	11.943469785575047	11.864327485380118
310.0	SAL	32.573245952197375	44.75501156515035	28.272937548188125
311.0	SAL	7.290172642762284	18.56330234617087	35.49490925188136
312.0	SAL	7.278275475923852	2.188409854423292	43.005599104143336
313.0	SAL	11.495687468290209	-33.84424150177575	42.70319634703196
314.0	SAL	5.593802816901408	10.807323943661972	57.48732394366197
315.0	SAL	10.144436256448047	-43.151068533529845	53.461311717022845
316.0	SAL	10.509018036072144	-32.01002004008016	50.44622578490314
317.0	SAL	6.6571428571428575	-1.9323943661971832	66.45513078470825
318.0	SAL	16.054033485540334	6.617199391171994	69.34398782343987
319.0	LIM	13.155573060259943	23.593934619929104	-20.41000393855849
320.0	LIM	22.866808359900816	22.15090329436769	-20.32766560396741
321.0	LIM	7.659410582719357	46.912926992632286	-23.183188211654382
322.0	LIM	19.64715447154472	43.14579945799458	-18.2059620596206
323.0	LIM	4.6317485898468975	22.13900080580177	-20.58863819500403
324.0	LIM	9.368360277136258	62.75481139337952	-14.331023864511163
325.0	LIM	27.60455523672884	-1.2110832137733143	-40.04752510760402
326.0	LIM	48.57699763084213	-6.436355804436786	-39.36312728839113
327.0	LIM	36.46487341772152	16.417405063291138	-37.279430379746834
328.0	LIM	39.26500265533723	-14.69490175252257	-31.331917153478493
329.0	LIM	28.79983922829582	11.727759914255092	-30.09539121114684
330.0	LIM	50.1295652173913	-27.41391304347826	-25.91188405797101
331.0	LIM	22.43339100346021	-17.788062283737023	-26.765138408304495
332.0	FPN	54.479815455594		-52.94290657439446	44.36908881199539
333.0	FPN	55.59600389863548	-41.02777777777778	47.51608187134503
334.0	FPN	35.098759761139185	-70.64308681672026	46.78824069820855
335.0	FPN	53.93978494623656	-33.287455197132616	51.16559139784946
336.0	FPN	46.75059760956175	-44.24701195219124	46.581673306772906
337.0	FPN	40.85925925925926	-55.23880070546737	48.444797178130514
338.0	FPN	61.61185983827493	-28.800763701707098	-19.977088948787063
339.0	FPN	63.320446501497415	-42.15137489790362	-10.521099918322896
340.0	FPN	34.01733413030484	21.19844590555888	-7.722056186491333
341.0	FPN	27.626052948255115	54.87304452466908	-13.497894103489772
342.0	FPN	42.24846851261945	50.74712080372458	-6.400637098750306
343.0	FPN	27.32515932391244	59.2477140482128	2.9059296203934606
344.0	FPN	49.007465963987705	39.968818620992536	4.9811155028546334
345.0	FPN	41.71581612777561	45.92208804051422	14.187767822360732
346.0	FPN	49.131182795698926	30.119139784946235	18.2305376344086
347.0	FPN	48.13960749330955	18.17885816235504	23.504460303300625
348.0	FPN	25.240024554941684	54.14825046040516	24.73971761817066
349.0	FPN	47.27235899033967	29.102524150825804	27.80211904019944
350.0	FPN	39.36545454545455	10.769454545454543	33.92581818181818
351.0	FPN	38.96578073089701	33.35382059800664	38.15614617940199
352.0	FPN	44.641614306428224	19.03818269695505	43.42000966650556
353.0	FPN	43.3014291901256	6.291035080121264	50.4807275877003
354.0	FPN	34.19761620977354	15.720143027413588	55.4865315852205
355.0	FPN	24.401474340799545	10.054153671675644	57.82336263113128
356.0	FPN	13.143666531768517	-71.5014164305949	39.00242816673411
357.0	FPN	5.47593896713615	-64.26760563380282	43.612089201877936
358.0	FPN	6.332478632478632	-25.364957264957265	28.068376068376068
359.0	FPN	4.864836325237593	1.3484688489968322	30.27243928194298
360.0	FPN	7.603383997705764	34.812446228850014	25.055348437051908
361.0	FPN	4.780645161290322	28.055407969639468	48.36508538899431
362.0	DMN	54.71337579617835	-45.71656050955414	19.428025477707006
363.0	DMN	48.44592080786607	-63.94233324475153	21.706351315439807
364.0	DMN	53.2062516697836	-53.20251135452845	25.848250066791344
365.0	DMN	55.97568881685575	-45.25769854132901	32.319827120475416
366.0	DMN	47.46814082048298	-64.35787023567065	41.7160314227524
367.0	DMN	49.10620067643743	8.65163472378805	-32.94746335963924
368.0	DMN	60.46843994089086	-7.585391598057843	-23.03778762930125
369.0	DMN	47.45522146783058	16.18396378920142	-20.42806336889751
370.0	DMN	54.81220954795099	-3.913603717786228	-14.14702154626109
371.0	DMN	62.92146596858639	-23.361630516080776	-7.403889304412864
372.0	DMN	49.01975308641976	-20.046913580246912	-7.497942386831276
373.0	DMN	63.32943469785575	-37.76933073424301	0.1858349577647823
374.0	DMN	50.58128277531262	-33.13997579669221	1.5570794675272288
375.0	DMN	34.661885980638225	22.923987092147723	-17.44316959483686
376.0	DMN	34.80035335689046	37.5547703180212	-13.53577738515901
377.0	DMN	47.917647058823526	31.57722152690864	-7.966207759699625
378.0	DMN	53.46404602109301	23.84084372003835	6.569990412272292
379.0	DMN	5.399138415433602	40.44090653680465	-10.36242742086533
380.0	DMN	9.319701140385371	66.56075501376327	0.8741643727880456
